Данные на маршруте;;;;
0;4;123.91999999999999;1.2;0
0;4;126.91999999999999;1.2;0
0;4;129.92;1.2;0
0;4;135.29999999999998;1.2;0
0;4;138.29999999999998;1.2;0
0;4;141.29999999999998;1.2;0
0;4;144.29999999999998;1.2;0
0;4;149.67999999999998;1.2;0
0;4;152.67999999999998;1.2;0
0;4;155.67999999999998;1.2;0
0;4;158.67999999999998;1.2;0
0;4;164.05999999999997;1.2;0
0;4;167.05999999999997;1.2;0
0;4;170.05999999999997;1.2;0
0;4;173.05999999999997;1.2;0
0;4;178.43999999999997;1.2;0
0;4;181.43999999999997;1.2;0
0;4;184.43999999999997;1.2;0
0;4;187.43999999999997;1.2;0
0;4;192.81999999999996;1.2;0
0;4;195.81999999999996;1.2;0
0;4;198.81999999999996;1.2;0
0;4;201.81999999999996;1.2;0
0;4;207.19999999999996;1.2;0
0;4;210.19999999999996;1.2;0
0;4;213.19999999999996;1.2;0
0;4;216.19999999999996;1.2;0
0;4;221.57999999999996;1.2;0
0;4;224.57999999999996;1.2;0
0;4;227.57999999999996;1.2;0
0;4;230.57999999999996;1.2;0
0;4;235.95999999999995;1.2;0
0;4;238.95999999999995;1.2;0
0;4;241.95999999999995;1.2;0
0;4;244.95999999999995;1.2;0
0;4;250.33999999999995;1.2;0
0;4;253.33999999999995;1.2;0
0;4;256.3399999999999;1.2;0
0;4;259.34;1.2;0
0;4;264.7199999999999;1.2;0
0;4;267.7199999999999;1.2;0
0;4;270.7199999999999;1.2;0
0;4;273.71999999999997;1.2;0
0;4;279.0999999999999;1.2;0
0;4;282.0999999999999;1.2;0
0;4;285.0999999999999;1.2;0
0;4;288.09999999999997;1.2;0
0;4;293.4799999999999;1.2;0
0;4;296.4799999999999;1.2;0
0;4;299.4799999999999;1.2;0
0;4;302.47999999999996;1.2;0
0;4;307.8599999999999;1.2;0
0;4;310.8599999999999;1.2;0
0;4;313.8599999999999;1.2;0
0;4;316.85999999999996;1.2;0
0;4;322.2399999999999;1.2;0
0;4;325.2399999999999;1.2;0
0;4;328.2399999999999;1.2;0
0;4;331.23999999999995;1.2;0
0;4;336.6199999999999;1.2;0
0;4;339.6199999999999;1.2;0
0;4;342.6199999999999;1.2;0
0;4;345.61999999999995;1.2;0
0;4;350.9999999999999;1.2;0
0;4;353.9999999999999;1.2;0
0;4;356.9999999999999;1.2;0
0;4;359.99999999999994;1.2;0
0;4;365.3799999999999;1.2;0
0;4;368.3799999999999;1.2;0
0;4;371.3799999999999;1.2;0
0;4;374.37999999999994;1.2;0
0;4;379.7599999999999;1.2;0
0;4;382.7599999999999;1.2;0
0;4;385.7599999999999;1.2;0
0;4;388.75999999999993;1.2;0
0;4;394.1399999999999;1.2;0
0;4;397.1399999999999;1.2;0
0;4;400.1399999999999;1.2;0
0;4;403.13999999999993;1.2;0
0;4;408.51999999999987;1.2;0
0;4;411.51999999999987;1.2;0
0;4;414.51999999999987;1.2;0
0;4;417.5199999999999;1.2;0
0;4;422.89999999999986;1.2;0
0;4;425.89999999999986;1.2;0
0;4;428.89999999999986;1.2;0
0;4;431.8999999999999;1.2;0
0;4;437.27999999999986;1.2;0
0;4;440.27999999999986;1.2;0
0;4;443.27999999999986;1.2;0
0;4;446.2799999999999;1.2;0
0;4;451.65999999999985;1.2;0
0;4;454.65999999999985;1.2;0
0;4;457.65999999999985;1.2;0
0;4;460.6599999999999;1.2;0
0;4;466.03999999999985;1.2;0
0;4;469.03999999999985;1.2;0
0;4;472.03999999999985;1.2;0
0;4;475.0399999999999;1.2;0
0;4;480.41999999999985;1.2;0
0;4;483.41999999999985;1.2;0
0;4;486.41999999999985;1.2;0
0;4;489.4199999999999;1.2;0
0;4;494.79999999999984;1.2;0
0;4;497.79999999999984;1.2;0
0;4;500.79999999999984;1.2;0
;;;;
Тип ТС;# ТС;t, мин.;L, км;Q, т
1;0;0.0;0;0
1;0;2.88;1.2;0
1;0;5.88;1.2;30.0
1;0;10.379999999999999;2.7;30.0
1;0;14.379999999999999;2.7;30.0
1;0;17.259999999999998;3.9000000000000004;30.0
1;0;20.259999999999998;3.9000000000000004;60.0
1;0;24.759999999999998;5.4;60.0
1;0;28.759999999999998;5.4;60.0
1;0;31.639999999999997;6.6000000000000005;60.0
1;0;34.64;6.6000000000000005;90.0
1;0;39.14;8.100000000000001;90.0
1;0;43.14;8.100000000000001;90.0
1;0;46.02;9.3;90.0
1;0;49.02;9.3;120.0
1;0;53.52;10.8;120.0
1;0;57.52;10.8;120.0
1;0;60.400000000000006;12.0;120.0
1;0;63.400000000000006;12.0;150.0
1;0;67.9;13.5;150.0
1;0;71.9;13.5;150.0
1;0;74.78;14.7;150.0
1;0;77.78;14.7;180.0
1;0;82.28;16.2;180.0
1;0;86.28;16.2;180.0
1;0;89.16;17.4;180.0
1;0;92.16;17.4;210.0
1;0;96.66;18.9;210.0
1;0;100.66;18.9;210.0
1;0;103.53999999999999;20.099999999999998;210.0
1;0;106.53999999999999;20.099999999999998;240.0
1;0;111.03999999999999;21.599999999999998;240.0
1;0;115.03999999999999;21.599999999999998;240.0
1;0;117.91999999999999;22.799999999999997;240.0
1;0;120.91999999999999;22.799999999999997;270.0
1;0;125.41999999999999;24.299999999999997;270.0
1;0;129.42;24.299999999999997;270.0
1;0;132.29999999999998;25.499999999999996;270.0
1;0;135.29999999999998;25.499999999999996;300.0
1;0;139.79999999999998;26.999999999999996;300.0
1;0;143.79999999999998;26.999999999999996;300.0
1;0;146.67999999999998;28.199999999999996;300.0
1;0;149.67999999999998;28.199999999999996;330.0
1;0;154.17999999999998;29.699999999999996;330.0
1;0;158.17999999999998;29.699999999999996;330.0
1;0;161.05999999999997;30.899999999999995;330.0
1;0;164.05999999999997;30.899999999999995;360.0
1;0;168.55999999999997;32.39999999999999;360.0
1;0;172.55999999999997;32.39999999999999;360.0
1;0;175.43999999999997;33.599999999999994;360.0
1;0;178.43999999999997;33.599999999999994;390.0
1;0;182.93999999999997;35.099999999999994;390.0
1;0;186.93999999999997;35.099999999999994;390.0
1;0;189.81999999999996;36.3;390.0
1;0;192.81999999999996;36.3;420.0
1;0;197.31999999999996;37.8;420.0
1;0;201.31999999999996;37.8;420.0
1;0;204.19999999999996;39.0;420.0
1;0;207.19999999999996;39.0;450.0
1;0;211.69999999999996;40.5;450.0
1;0;215.69999999999996;40.5;450.0
1;0;218.57999999999996;41.7;450.0
1;0;221.57999999999996;41.7;480.0
1;0;226.07999999999996;43.2;480.0
1;0;230.07999999999996;43.2;480.0
1;0;232.95999999999995;44.400000000000006;480.0
1;0;235.95999999999995;44.400000000000006;510.0
1;0;240.45999999999995;45.900000000000006;510.0
1;0;244.45999999999995;45.900000000000006;510.0
1;0;247.33999999999995;47.10000000000001;510.0
1;0;250.33999999999995;47.10000000000001;540.0
1;0;254.83999999999995;48.60000000000001;540.0
1;0;258.8399999999999;48.60000000000001;540.0
1;0;261.7199999999999;49.80000000000001;540.0
1;0;264.7199999999999;49.80000000000001;570.0
1;0;269.2199999999999;51.30000000000001;570.0
1;0;273.2199999999999;51.30000000000001;570.0
1;0;276.0999999999999;52.500000000000014;570.0
1;0;279.0999999999999;52.500000000000014;600.0
1;0;283.5999999999999;54.000000000000014;600.0
1;0;287.5999999999999;54.000000000000014;600.0
1;0;290.4799999999999;55.20000000000002;600.0
1;0;293.4799999999999;55.20000000000002;630.0
1;0;297.9799999999999;56.70000000000002;630.0
1;0;301.9799999999999;56.70000000000002;630.0
1;0;304.8599999999999;57.90000000000002;630.0
1;0;307.8599999999999;57.90000000000002;660.0
1;0;312.3599999999999;59.40000000000002;660.0
1;0;316.3599999999999;59.40000000000002;660.0
1;0;319.2399999999999;60.60000000000002;660.0
1;0;322.2399999999999;60.60000000000002;690.0
1;0;326.7399999999999;62.10000000000002;690.0
1;0;330.7399999999999;62.10000000000002;690.0
1;0;333.6199999999999;63.300000000000026;690.0
1;0;336.6199999999999;63.300000000000026;720.0
1;0;341.1199999999999;64.80000000000003;720.0
1;0;345.1199999999999;64.80000000000003;720.0
1;0;347.9999999999999;66.00000000000003;720.0
1;0;350.9999999999999;66.00000000000003;750.0
1;0;355.4999999999999;67.50000000000003;750.0
1;0;359.4999999999999;67.50000000000003;750.0
1;0;362.3799999999999;68.70000000000003;750.0
1;0;365.3799999999999;68.70000000000003;780.0
1;0;369.8799999999999;70.20000000000003;780.0
1;0;373.8799999999999;70.20000000000003;780.0
1;0;376.7599999999999;71.40000000000003;780.0
1;0;379.7599999999999;71.40000000000003;810.0
1;0;384.2599999999999;72.90000000000003;810.0
1;0;388.2599999999999;72.90000000000003;810.0
1;0;391.1399999999999;74.10000000000004;810.0
1;0;394.1399999999999;74.10000000000004;840.0
1;0;398.6399999999999;75.60000000000004;840.0
1;0;402.6399999999999;75.60000000000004;840.0
1;0;405.51999999999987;76.80000000000004;840.0
1;0;408.51999999999987;76.80000000000004;870.0
1;0;413.01999999999987;78.30000000000004;870.0
1;0;417.01999999999987;78.30000000000004;870.0
1;0;419.89999999999986;79.50000000000004;870.0
1;0;422.89999999999986;79.50000000000004;900.0
1;0;427.39999999999986;81.00000000000004;900.0
1;0;431.39999999999986;81.00000000000004;900.0
1;0;434.27999999999986;82.20000000000005;900.0
1;0;437.27999999999986;82.20000000000005;930.0
1;0;441.77999999999986;83.70000000000005;930.0
1;0;445.77999999999986;83.70000000000005;930.0
1;0;448.65999999999985;84.90000000000005;930.0
1;0;451.65999999999985;84.90000000000005;960.0
1;0;456.15999999999985;86.40000000000005;960.0
1;0;460.15999999999985;86.40000000000005;960.0
1;0;463.03999999999985;87.60000000000005;960.0
1;0;466.03999999999985;87.60000000000005;990.0
1;0;470.53999999999985;89.10000000000005;990.0
1;0;474.53999999999985;89.10000000000005;990.0
1;0;477.41999999999985;90.30000000000005;990.0
1;0;480.41999999999985;90.30000000000005;1020.0
1;0;484.91999999999985;91.80000000000005;1020.0
1;0;488.91999999999985;91.80000000000005;1020.0
1;0;491.79999999999984;93.00000000000006;1020.0
1;0;494.79999999999984;93.00000000000006;1050.0
1;0;499.29999999999984;94.50000000000006;1050.0
1;0;503.29999999999984;94.50000000000006;1050.0
1;0;506.17999999999984;95.70000000000006;1050.0
;;;;
Тип ТС;# ТС;t, мин.;L, км;Q, т
1;1;0.0;0;0
1;1;2.88;1.2;0
1;1;5.88;1.2;0
1;1;8.879999999999999;1.2;30.0
1;1;13.379999999999999;2.7;30.0
1;1;17.38;2.7;30.0
1;1;20.259999999999998;3.9000000000000004;30.0
1;1;23.259999999999998;3.9000000000000004;60.0
1;1;27.759999999999998;5.4;60.0
1;1;31.759999999999998;5.4;60.0
1;1;34.64;6.6000000000000005;60.0
1;1;37.64;6.6000000000000005;90.0
1;1;42.14;8.100000000000001;90.0
1;1;46.14;8.100000000000001;90.0
1;1;49.02;9.3;90.0
1;1;52.02;9.3;120.0
1;1;56.52;10.8;120.0
1;1;60.52;10.8;120.0
1;1;63.400000000000006;12.0;120.0
1;1;66.4;12.0;150.0
1;1;70.9;13.5;150.0
1;1;74.9;13.5;150.0
1;1;77.78;14.7;150.0
1;1;80.78;14.7;180.0
1;1;85.28;16.2;180.0
1;1;89.28;16.2;180.0
1;1;92.16;17.4;180.0
1;1;95.16;17.4;210.0
1;1;99.66;18.9;210.0
1;1;103.66;18.9;210.0
1;1;106.53999999999999;20.099999999999998;210.0
1;1;109.53999999999999;20.099999999999998;240.0
1;1;114.03999999999999;21.599999999999998;240.0
1;1;118.03999999999999;21.599999999999998;240.0
1;1;120.91999999999999;22.799999999999997;240.0
1;1;123.91999999999999;22.799999999999997;270.0
1;1;128.42;24.299999999999997;270.0
1;1;132.42;24.299999999999997;270.0
1;1;135.29999999999998;25.499999999999996;270.0
1;1;138.29999999999998;25.499999999999996;300.0
1;1;142.79999999999998;26.999999999999996;300.0
1;1;146.79999999999998;26.999999999999996;300.0
1;1;149.67999999999998;28.199999999999996;300.0
1;1;152.67999999999998;28.199999999999996;330.0
1;1;157.17999999999998;29.699999999999996;330.0
1;1;161.17999999999998;29.699999999999996;330.0
1;1;164.05999999999997;30.899999999999995;330.0
1;1;167.05999999999997;30.899999999999995;360.0
1;1;171.55999999999997;32.39999999999999;360.0
1;1;175.55999999999997;32.39999999999999;360.0
1;1;178.43999999999997;33.599999999999994;360.0
1;1;181.43999999999997;33.599999999999994;390.0
1;1;185.93999999999997;35.099999999999994;390.0
1;1;189.93999999999997;35.099999999999994;390.0
1;1;192.81999999999996;36.3;390.0
1;1;195.81999999999996;36.3;420.0
1;1;200.31999999999996;37.8;420.0
1;1;204.31999999999996;37.8;420.0
1;1;207.19999999999996;39.0;420.0
1;1;210.19999999999996;39.0;450.0
1;1;214.69999999999996;40.5;450.0
1;1;218.69999999999996;40.5;450.0
1;1;221.57999999999996;41.7;450.0
1;1;224.57999999999996;41.7;480.0
1;1;229.07999999999996;43.2;480.0
1;1;233.07999999999996;43.2;480.0
1;1;235.95999999999995;44.400000000000006;480.0
1;1;238.95999999999995;44.400000000000006;510.0
1;1;243.45999999999995;45.900000000000006;510.0
1;1;247.45999999999995;45.900000000000006;510.0
1;1;250.33999999999995;47.10000000000001;510.0
1;1;253.33999999999995;47.10000000000001;540.0
1;1;257.8399999999999;48.60000000000001;540.0
1;1;261.8399999999999;48.60000000000001;540.0
1;1;264.7199999999999;49.80000000000001;540.0
1;1;267.7199999999999;49.80000000000001;570.0
1;1;272.2199999999999;51.30000000000001;570.0
1;1;276.2199999999999;51.30000000000001;570.0
1;1;279.0999999999999;52.500000000000014;570.0
1;1;282.0999999999999;52.500000000000014;600.0
1;1;286.5999999999999;54.000000000000014;600.0
1;1;290.5999999999999;54.000000000000014;600.0
1;1;293.4799999999999;55.20000000000002;600.0
1;1;296.4799999999999;55.20000000000002;630.0
1;1;300.9799999999999;56.70000000000002;630.0
1;1;304.9799999999999;56.70000000000002;630.0
1;1;307.8599999999999;57.90000000000002;630.0
1;1;310.8599999999999;57.90000000000002;660.0
1;1;315.3599999999999;59.40000000000002;660.0
1;1;319.3599999999999;59.40000000000002;660.0
1;1;322.2399999999999;60.60000000000002;660.0
1;1;325.2399999999999;60.60000000000002;690.0
1;1;329.7399999999999;62.10000000000002;690.0
1;1;333.7399999999999;62.10000000000002;690.0
1;1;336.6199999999999;63.300000000000026;690.0
1;1;339.6199999999999;63.300000000000026;720.0
1;1;344.1199999999999;64.80000000000003;720.0
1;1;348.1199999999999;64.80000000000003;720.0
1;1;350.9999999999999;66.00000000000003;720.0
1;1;353.9999999999999;66.00000000000003;750.0
1;1;358.4999999999999;67.50000000000003;750.0
1;1;362.4999999999999;67.50000000000003;750.0
1;1;365.3799999999999;68.70000000000003;750.0
1;1;368.3799999999999;68.70000000000003;780.0
1;1;372.8799999999999;70.20000000000003;780.0
1;1;376.8799999999999;70.20000000000003;780.0
1;1;379.7599999999999;71.40000000000003;780.0
1;1;382.7599999999999;71.40000000000003;810.0
1;1;387.2599999999999;72.90000000000003;810.0
1;1;391.2599999999999;72.90000000000003;810.0
1;1;394.1399999999999;74.10000000000004;810.0
1;1;397.1399999999999;74.10000000000004;840.0
1;1;401.6399999999999;75.60000000000004;840.0
1;1;405.6399999999999;75.60000000000004;840.0
1;1;408.51999999999987;76.80000000000004;840.0
1;1;411.51999999999987;76.80000000000004;870.0
1;1;416.01999999999987;78.30000000000004;870.0
1;1;420.01999999999987;78.30000000000004;870.0
1;1;422.89999999999986;79.50000000000004;870.0
1;1;425.89999999999986;79.50000000000004;900.0
1;1;430.39999999999986;81.00000000000004;900.0
1;1;434.39999999999986;81.00000000000004;900.0
1;1;437.27999999999986;82.20000000000005;900.0
1;1;440.27999999999986;82.20000000000005;930.0
1;1;444.77999999999986;83.70000000000005;930.0
1;1;448.77999999999986;83.70000000000005;930.0
1;1;451.65999999999985;84.90000000000005;930.0
1;1;454.65999999999985;84.90000000000005;960.0
1;1;459.15999999999985;86.40000000000005;960.0
1;1;463.15999999999985;86.40000000000005;960.0
1;1;466.03999999999985;87.60000000000005;960.0
1;1;469.03999999999985;87.60000000000005;990.0
1;1;473.53999999999985;89.10000000000005;990.0
1;1;477.53999999999985;89.10000000000005;990.0
1;1;480.41999999999985;90.30000000000005;990.0
1;1;483.41999999999985;90.30000000000005;1020.0
1;1;487.91999999999985;91.80000000000005;1020.0
1;1;491.91999999999985;91.80000000000005;1020.0
1;1;494.79999999999984;93.00000000000006;1020.0
1;1;497.79999999999984;93.00000000000006;1050.0
1;1;502.29999999999984;94.50000000000006;1050.0
1;1;506.29999999999984;94.50000000000006;1050.0
;;;;
;;;;
Данные о ТС;;;;
;;;;
Тип ТС;0;;;
# ТС;0;;;
Скорость при полном кузове, км/ч;20.0;;;
Скорость при пустом кузове, км/ч;25.0;;;
Грузоподъемность, т;30.0;;;
Длина порожней части ездки, км;1.2;;;
Длина груженой части ездки, км;1.5;;;
Время затрачиваемое под установку на погрузку, мин.;1.0;;;
Время погрузки, мин.;2.0;;;
Время, затрачиваемое установку под разгрузку, мин.;1.0;;;
Время разгрузки, мин.;3.0;;;
Задержка выпуска на линию, мин.;1.0;;;
Суммарное количество перевезенной породы, т;1050.0;;;
Коэффициент грузоподъемности;1.0;;;
Суммарное время задержки при простоях в ожидании погрузки, мин.;4.999999999999999;;;
Приоритет движения;1.0;;;
Суммарный пробег на маршруте, км;93.00000000000006;;;
;;;;
Тип ТС;0;;;
# ТС;1;;;
Скорость при полном кузове, км/ч;20.0;;;
Скорость при пустом кузове, км/ч;25.0;;;
Грузоподъемность, т;30.0;;;
Длина порожней части ездки, км;1.2;;;
Длина груженой части ездки, км;1.5;;;
Время затрачиваемое под установку на погрузку, мин.;1.0;;;
Время погрузки, мин.;2.0;;;
Время, затрачиваемое установку под разгрузку, мин.;1.0;;;
Время разгрузки, мин.;3.0;;;
Задержка выпуска на линию, мин.;1.0;;;
Суммарное количество перевезенной породы, т;1020.0;;;
Коэффициент грузоподъемности;1.0;;;
Суммарное время задержки при простоях в ожидании погрузки, мин.;7.999999999999999;;;
Приоритет движения;1.0;;;
Суммарный пробег на маршруте, км;93.00000000000006;;;
;;;;
Тип ТС;0;;;
# ТС;2;;;
Скорость при полном кузове, км/ч;20.0;;;
Скорость при пустом кузове, км/ч;25.0;;;
Грузоподъемность, т;30.0;;;
Длина порожней части ездки, км;1.2;;;
Длина груженой части ездки, км;1.5;;;
Время затрачиваемое под установку на погрузку, мин.;1.0;;;
Время погрузки, мин.;2.0;;;
Время, затрачиваемое установку под разгрузку, мин.;1.0;;;
Время разгрузки, мин.;3.0;;;
Задержка выпуска на линию, мин.;1.0;;;
Суммарное количество перевезенной породы, т;0;;;
Коэффициент грузоподъемности;1.0;;;
Суммарное время задержки при простоях в ожидании погрузки, мин.;496.91999999999985;;;
Приоритет движения;1.0;;;
Суммарный пробег на маршруте, км;1.2;;;
;;;;
Тип ТС;0;;;
# ТС;3;;;
Скорость при полном кузове, км/ч;20.0;;;
Скорость при пустом кузове, км/ч;25.0;;;
Грузоподъемность, т;30.0;;;
Длина порожней части ездки, км;1.2;;;
Длина груженой части ездки, км;1.5;;;
Время затрачиваемое под установку на погрузку, мин.;1.0;;;
Время погрузки, мин.;2.0;;;
Время, затрачиваемое установку под разгрузку, мин.;1.0;;;
Время разгрузки, мин.;3.0;;;
Задержка выпуска на линию, мин.;1.0;;;
Суммарное количество перевезенной породы, т;0;;;
Коэффициент грузоподъемности;1.0;;;
Суммарное время задержки при простоях в ожидании погрузки, мин.;496.91999999999985;;;
Приоритет движения;1.0;;;
Суммарный пробег на маршруте, км;1.2;;;
;;;;
Тип ТС;0;;;
# ТС;4;;;
Скорость при полном кузове, км/ч;20.0;;;
Скорость при пустом кузове, км/ч;25.0;;;
Грузоподъемность, т;30.0;;;
Длина порожней части ездки, км;1.2;;;
Длина груженой части ездки, км;1.5;;;
Время затрачиваемое под установку на погрузку, мин.;1.0;;;
Время погрузки, мин.;2.0;;;
Время, затрачиваемое установку под разгрузку, мин.;1.0;;;
Время разгрузки, мин.;3.0;;;
Задержка выпуска на линию, мин.;1.0;;;
Суммарное количество перевезенной породы, т;0;;;
Коэффициент грузоподъемности;1.0;;;
Суммарное время задержки при простоях в ожидании погрузки, мин.;496.91999999999985;;;
Приоритет движения;1.0;;;
Суммарный пробег на маршруте, км;1.2;;;
;;;;
Тип ТС;1;;;
# ТС;0;;;
Скорость при полном кузове, км/ч;20.0;;;
Скорость при пустом кузове, км/ч;25.0;;;
Грузоподъемность, т;30.0;;;
Длина порожней части ездки, км;1.2;;;
Длина груженой части ездки, км;1.5;;;
Время затрачиваемое под установку на погрузку, мин.;1.0;;;
Время погрузки, мин.;2.0;;;
Время, затрачиваемое установку под разгрузку, мин.;1.0;;;
Время разгрузки, мин.;3.0;;;
Задержка выпуска на линию, мин.;0.0;;;
Суммарное количество перевезенной породы, т;1050.0;;;
Коэффициент грузоподъемности;1.0;;;
Суммарное время задержки при простоях в ожидании погрузки, мин.;0;;;
Приоритет движения;1.0;;;
Суммарный пробег на маршруте, км;95.70000000000006;;;
;;;;
Тип ТС;1;;;
# ТС;1;;;
Скорость при полном кузове, км/ч;20.0;;;
Скорость при пустом кузове, км/ч;25.0;;;
Грузоподъемность, т;30.0;;;
Длина порожней части ездки, км;1.2;;;
Длина груженой части ездки, км;1.5;;;
Время затрачиваемое под установку на погрузку, мин.;1.0;;;
Время погрузки, мин.;2.0;;;
Время, затрачиваемое установку под разгрузку, мин.;1.0;;;
Время разгрузки, мин.;3.0;;;
Задержка выпуска на линию, мин.;0.0;;;
Суммарное количество перевезенной породы, т;1050.0;;;
Коэффициент грузоподъемности;1.0;;;
Суммарное время задержки при простоях в ожидании погрузки, мин.;3.0;;;
Приоритет движения;1.0;;;
Суммарный пробег на маршруте, км;94.50000000000006;;;
;;;;
;;;;
Время работы экскаватора, мин.;278.0;;;
Суммарное время простоев ТС, мин.;1506.7599999999995;;;
Суммарное время простоев экскаватора, мин.;228.29999999999984;;;
Суммарный объем перевезенной породы, т;4170.0;;;
Суммарная транспортная работа, т*км;6210.0;;;
Исследуемый временной  промежуток, мин.;5.0;;;
